case_url,page_title,article_label,article,paragraph,letter,article_category
https://gdprhub.eu/index.php?title=Datatilsynet_(Norway)_-_20/02137,Datatilsynet (Norway) - 20/02137,33,33,,,Article 32(1) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10057346,Garante per la protezione dei dati personali (Italy) - 10057346,33,33,,,Article 9 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10057648,Garante per la protezione dei dati personali (Italy) - 10057648,33,33,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10085455,Garante per la protezione dei dati personali (Italy) - 10085455,33,33,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10086523,Garante per la protezione dei dati personali (Italy) - 10086523,33,33,,,Article 4(15) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10102444,Garante per la protezione dei dati personali (Italy) - 10102444,33,33,,,Article 4(15) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10154110,Garante per la protezione dei dati personali (Italy) - 10154110,33,33,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9269618,Garante per la protezione dei dati personali (Italy) - 9269618,33,33,,,Article 5(1)(f) GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9269618#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9861356,Garante per la protezione dei dati personali (Italy) - 9861356,33,33,,,Article 5(1) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9991064,Garante per la protezione dei dati personali (Italy) - 9991064,33,33,,,Article 28(2) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_Provvedimento_del_9_maggio_2024,Garante per la protezione dei dati personali (Italy) - Provvedimento del 9 maggio 2024,33,33,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_10105764,Garante per la protezione dei dati personali (Italy) 10105764,33,33,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_36/2022,HDPA (Greece) - 36/2022,33,33,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_4/2023,HDPA (Greece) - 4/2023,33,33,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_44/2019,HDPA (Greece) - 44/2019,33,33,,,Article 5(1) GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_55/2021,HDPA (Greece) - 55/2021,33,33,,,Article 33 GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_6/2022,HDPA (Greece) - 6/2022,33,33,,,Article 5(1)(f) GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9269618#mw-pages
https://gdprhub.eu/index.php?title=HmbBfDI_(Hamburg)_-_Bu%C3%9Fgeld_wegen_Fehlentsorgung_bei_Logistik-Unternehmen,HmbBfDI (Hamburg) - Bußgeld wegen Fehlentsorgung bei Logistik-Unternehmen,33,33,,,Article 32(1) GDPR
https://gdprhub.eu/index.php?title=IDPC_(Malta)_-_CDP/DBN/31/2020,IDPC (Malta) - CDP/DBN/31/2020,33,33,,,Article 5(1)(f) GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9269618#mw-pages
https://gdprhub.eu/index.php?title=KHO_-_KHO:2024:115,KHO - KHO:2024:115,33,33,,,Article 2(2)(a) GDPR
https://gdprhub.eu/index.php?title=LG_Bielefeld_-_19_O_147/22,LG Bielefeld - 19 O 147/22,33,33,,,Article 24 GDPR
https://gdprhub.eu/index.php?title=LG_Essen_-_6_O_190/21,LG Essen - 6 O 190/21,33,33,,,Article 33 GDPR
https://gdprhub.eu/index.php?title=LG_Ravensburg_-_2_O_228/22,LG Ravensburg - 2 O 228/22,33,33,,,Article 15(1) GDPR
https://gdprhub.eu/index.php?title=Pers%C3%B3nuvernd_(Iceland)_-_2021061419,Persónuvernd (Iceland) - 2021061419,33,33,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Rb._Midden-Nederland_-_C/16/481957/KG_ZA_19-357,Rb. Midden-Nederland - C/16/481957/KG ZA 19-357,33,33,,,Article 33 GDPR
https://gdprhub.eu/index.php?title=Rb._Noord-Holland_-_8117599_CV_EXPL_19-16066,Rb. Noord-Holland - 8117599 CV EXPL 19-16066,33,33,,,Article 5(1)(b) GDPR
https://gdprhub.eu/index.php?title=Tietosuojavaltuutetun_toimisto_(Finland)_-_2437/161/22,Tietosuojavaltuutetun toimisto (Finland) - 2437/161/22,33,33,,,Article 33 GDPR
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.42.2022,UODO (Poland) - DKN.5131.42.2022,33,33,,,Article 33 GDPR
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.43.2022,UODO (Poland) - DKN.5131.43.2022,33,33,,,Article 5(2) GDPR&pagefrom=LfDI+(Baden-Württemberg)+-+0523.1-2/3#mw-pages
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_PS/00254/2019,AEPD (Spain) - PS/00254/2019,33(1),33,1,,Article 4(12) GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_07.12.2023,ANSPDCP (Romania) - 07.12.2023,33(1),33,1,,Article 12(3) GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_Fine_to_DADA_CREATION_S.R.L.,ANSPDCP (Romania) - Fine to DADA CREATION S.R.L.,33(1),33,1,,Article 32(1) GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_NTT_Data_Romania_SA,ANSPDCP (Romania) - NTT Data Romania SA,33(1),33,1,,Article 32(2) GDPR
https://gdprhub.eu/index.php?title=AP_(The_Netherlands)_-_10.12.2020_(Booking.com),AP (The Netherlands) - 10.12.2020 (Booking.com),33(1),33,1,,Article 33(1) GDPR
https://gdprhub.eu/index.php?title=AP_(The_Netherlands)_-_16.06.2020,AP (The Netherlands) - 16.06.2020,33(1),33,1,,Article 4(12) GDPR
https://gdprhub.eu/index.php?title=AP_(The_Netherlands)_-_Boete_datalek_PVV_Overijssel,AP (The Netherlands) - Boete datalek PVV Overijssel,33(1),33,1,,Article 9(1) GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_101/2022,APD/GBA (Belgium) - 101/2022,33(1),33,1,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_62/2022,APD/GBA (Belgium) - 62/2022,33(1),33,1,,Article 12 GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_64/2025,APD/GBA (Belgium) - 64/2025,33(1),33,1,,Article 4(7) GDPR
https://gdprhub.eu/index.php?title=AZOP_(Croatia)_-_Decision_13-09-2024,AZOP (Croatia) - Decision 13-09-2024,33(1),33,1,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=CNIL_(France)_-_SAN-2020-015,CNIL (France) - SAN-2020-015,33(1),33,1,,Article 32(1) GDPR
https://gdprhub.eu/index.php?title=DPC_(Ireland)_-_City_of_Dublin_Education_and_Training_Board_(CDETB),DPC (Ireland) - City of Dublin Education and Training Board (CDETB),33(1),33,1,,Article 5(1)(f) GDPR
https://gdprhub.eu/index.php?title=DPC_(Ireland)_-_DPC_ref:_IN-20-4-1,DPC (Ireland) - DPC ref: IN-20-4-1,33(1),33,1,,Article 5(1) GDPR
https://gdprhub.eu/index.php?title=DPC_(Ireland)_-_IN-19-9-3,DPC (Ireland) - IN-19-9-3,33(1),33,1,,Article 5(1)(f) GDPR
https://gdprhub.eu/index.php?title=DPC_(Ireland)_-_Meta_Ireland,DPC (Ireland) - Meta Ireland,33(1),33,1,,Article 5(1)(f) GDPR
https://gdprhub.eu/index.php?title=DPC_-_In_the_matter_of_Twitter_International_Company_(IN-19-1-1),DPC - In the matter of Twitter International Company (IN-19-1-1),33(1),33,1,,Article 4(12) GDPR
https://gdprhub.eu/index.php?title=DPC_-_Tusla_Child_and_Family_Agency,DPC - Tusla Child and Family Agency,33(1),33,1,,Article 32(1) GDPR
https://gdprhub.eu/index.php?title=DSB_(Austria)_-_2023-0.603.142,DSB (Austria) - 2023-0.603.142,33(1),33,1,,Article 31 GDPR
https://gdprhub.eu/index.php?title=Datainspektionen_-_DI-2019-9432,Datainspektionen - DI-2019-9432,33(1),33,1,,Article 5(1)(f) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Denmark)_-_2020-431-0061_(Helsingor_decision_no._1),Datatilsynet (Denmark) - 2020-431-0061 (Helsingor decision no. 1),33(1),33,1,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Denmark)_-_2020-442-8866,Datatilsynet (Denmark) - 2020-442-8866,33(1),33,1,,Article 4(1) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Denmark)_-_2021-31-4596,Datatilsynet (Denmark) - 2021-31-4596,33(1),33,1,,Article 32(1) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Denmark)_-_2021-441-9356,Datatilsynet (Denmark) - 2021-441-9356,33(1),33,1,,Article 4(12) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Denmark)_-_2021-442-14071,Datatilsynet (Denmark) - 2021-442-14071,33(1),33,1,,Article 32(1) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Denmark)_-_Civilstyrelsen_indstilles_til_b%C3%B8de,Datatilsynet (Denmark) - Civilstyrelsen indstilles til bøde,33(1),33,1,,Article 32(1) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Norway)_-_20/03046,Datatilsynet (Norway) - 20/03046,33(1),33,1,,Article 32 GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Norway)_-_21/03126,Datatilsynet (Norway) - 21/03126,33(1),33,1,,Article 33(1) GDPR
https://gdprhub.eu/index.php?title=EDPB_-_Binding_Decision_1/2020_-_%27Twitter%27,EDPB - Binding Decision 1/2020 - 'Twitter',33(1),33,1,,Article 4(24) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10002324,Garante per la protezione dei dati personali (Italy) - 10002324,33(1),33,1,,Article 5(1)(f) GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9269618#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10025835,Garante per la protezione dei dati personali (Italy) - 10025835,33(1),33,1,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10058595,Garante per la protezione dei dati personali (Italy) - 10058595,33(1),33,1,,Article 5(1)(f) GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9269618#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9485681,Garante per la protezione dei dati personali (Italy) - 9485681,33(1),33,1,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9570997,Garante per la protezione dei dati personali (Italy) - 9570997,33(1),33,1,,Article 5(1) GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_13/2025,HDPA (Greece) - 13/2025,33(1),33,1,,Article 4(12) GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_35/2023,HDPA (Greece) - 35/2023,33(1),33,1,,Article 4(12) GDPR
https://gdprhub.eu/index.php?title=ICO_(UK)_-_Birthlink,ICO (UK) - Birthlink,33(1),33,1,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=ICO_(UK)_-_Cabinet_Office,ICO (UK) - Cabinet Office,33(1),33,1,,Article 5(1)(f) GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9269618#mw-pages
https://gdprhub.eu/index.php?title=ICO_(UK)_-_DPP_Law_Ltd,ICO (UK) - DPP Law Ltd,33(1),33,1,,Article 5(1)(f) GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9269618#mw-pages
https://gdprhub.eu/index.php?title=KHO_-_KHO:2024:115,KHO - KHO:2024:115,33(1),33,1,,Article 2(2)(a) GDPR
https://gdprhub.eu/index.php?title=NAIH_(Hungary)_-_NAIH-2894-3/2021,NAIH (Hungary) - NAIH-2894-3/2021,33(1),33,1,,Article 32(2) GDPR
https://gdprhub.eu/index.php?title=Rb._Den_Haag_-_SGR_20/1516,Rb. Den Haag - SGR 20/1516,33(1),33,1,,Article 32(1) GDPR
https://gdprhub.eu/index.php?title=Tietosuojavaltuutetun_toimisto_(Finland)_-_1150/161/2021,Tietosuojavaltuutetun toimisto (Finland) - 1150/161/2021,33(1),33,1,,Article 1(2) GDPR
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN._5131.27.2022,UODO (Poland) - DKN. 5131.27.2022,33(1),33,1,,Article 33(1) GDPR
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5101.25.2020,UODO (Poland) - DKN.5101.25.2020,33(1),33,1,,Article 5(1)(f) GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9269618#mw-pages
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5110.12.2021,UODO (Poland) - DKN.5110.12.2021,33(1),33,1,,Article 33(1) GDPR
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5130.1354.2020,UODO (Poland) - DKN.5130.1354.2020,33(1),33,1,,Article 5(1)(f) GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9269618#mw-pages
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.11.2020,UODO (Poland) - DKN.5131.11.2020,33(1),33,1,,Article 33(1) GDPR
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.16.2021,UODO (Poland) - DKN.5131.16.2021,33(1),33,1,,Article 33(1) GDPR
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.28.2023,UODO (Poland) - DKN.5131.28.2023,33(1),33,1,,Article 33(1) GDPR
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.3.2021,UODO (Poland) - DKN.5131.3.2021,33(1),33,1,,Article 33(1) GDPR
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.31.2021,UODO (Poland) - DKN.5131.31.2021,33(1),33,1,,Article 5(1)(a) GDPR&pagefrom=HDPA+(Greece)+-+50/2021#mw-pages
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.33.2023,UODO (Poland) - DKN.5131.33.2023,33(1),33,1,,Article 5(1)(a) GDPR&pagefrom=HDPA+(Greece)+-+50/2021#mw-pages
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.34.2021,UODO (Poland) - DKN.5131.34.2021,33(1),33,1,,Article 33(1) GDPR
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.49.2021,UODO (Poland) - DKN.5131.49.2021,33(1),33,1,,Article 33(1) GDPR
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.5.2020,UODO (Poland) - DKN.5131.5.2020,33(1),33,1,,Article 33(1) GDPR
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.59.2022,UODO (Poland) - DKN.5131.59.2022,33(1),33,1,,Article 33(1) GDPR
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.6.2020,UODO (Poland) - DKN.5131.6.2020,33(1),33,1,,Article 33(1) GDPR
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.6.2024,UODO (Poland) - DKN.5131.6.2024,33(1),33,1,,Article 33(1) GDPR
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.7.2020,UODO (Poland) - DKN.5131.7.2020,33(1),33,1,,Article 33(1) GDPR
https://gdprhub.eu/index.php?title=VDAI_(Lithuania)_-_3R-1029,VDAI (Lithuania) - 3R-1029,33(1),33,1,,Article 33(1) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Denmark)_-_2019-441-3399,Datatilsynet (Denmark) - 2019-441-3399,33(2),33,2,,Article 32 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10002324,Garante per la protezione dei dati personali (Italy) - 10002324,33(2),33,2,,Article 5(1)(f) GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9269618#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10021468,Garante per la protezione dei dati personali (Italy) - 10021468,33(2),33,2,,Article 28 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9991064,Garante per la protezione dei dati personali (Italy) - 9991064,33(2),33,2,,Article 28(2) GDPR
https://gdprhub.eu/index.php?title=DSB_(Austria)_-_2023-0.603.142,DSB (Austria) - 2023-0.603.142,33(3),33,3,,Article 31 GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Denmark)_-_2020-442-8862,Datatilsynet (Denmark) - 2020-442-8862,33(3),33,3,,Article 32(1) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10063782,Garante per la protezione dei dati personali (Italy) - 10063782,33(3),33,3,,Article 5(1)(f) GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9269618#mw-pages
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.16.2021,UODO (Poland) - DKN.5131.16.2021,33(3),33,3,,Article 33(1) GDPR
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.59.2022,UODO (Poland) - DKN.5131.59.2022,33(3),33,3,,Article 33(1) GDPR
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.7.2020,UODO (Poland) - DKN.5131.7.2020,33(3),33,3,,Article 33(1) GDPR
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.1.2021,UODO (Poland) - DKN.5131.1.2021,33(3)(c),33,3,c,Article 5(2) GDPR&pagefrom=LfDI+(Baden-Württemberg)+-+0523.1-2/3#mw-pages
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.1.2021,UODO (Poland) - DKN.5131.1.2021,33(3)(d),33,3,d,Article 5(2) GDPR&pagefrom=LfDI+(Baden-Württemberg)+-+0523.1-2/3#mw-pages
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_18/2024,HDPA (Greece) - 18/2024,33(4),33,4,,Article 5(1)(f) GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9269618#mw-pages
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_Decision_18/2024,HDPA (Greece) - Decision 18/2024,33(4),33,4,,Article 5(1)(f) GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9269618#mw-pages
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_101/2022,APD/GBA (Belgium) - 101/2022,33(5),33,5,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=DPC_-_In_the_matter_of_Twitter_International_Company_(IN-19-1-1),DPC - In the matter of Twitter International Company (IN-19-1-1),33(5),33,5,,Article 4(12) GDPR
https://gdprhub.eu/index.php?title=Datainspektionen_-_DI-2019-9432,Datainspektionen - DI-2019-9432,33(5),33,5,,Article 5(1)(f) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Norway)_-_20/03046,Datatilsynet (Norway) - 20/03046,33(5),33,5,,Article 32 GDPR
https://gdprhub.eu/index.php?title=EDPB_-_Binding_Decision_1/2020_-_%27Twitter%27,EDPB - Binding Decision 1/2020 - 'Twitter',33(5),33,5,,Article 4(24) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10002324,Garante per la protezione dei dati personali (Italy) - 10002324,33(5),33,5,,Article 5(1)(f) GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9269618#mw-pages
https://gdprhub.eu/index.php?title=Tietosuojavaltuutetun_toimisto_(Finland)_-_1150/161/2021,Tietosuojavaltuutetun toimisto (Finland) - 1150/161/2021,33(5),33,5,,Article 1(2) GDPR
https://gdprhub.eu/index.php?title=VDAI_(Lithuania)_-_3R-537,VDAI (Lithuania) - 3R-537,33(5),33,5,,Article 5(1)(a) GDPR&pagefrom=HDPA+(Greece)+-+50/2021#mw-pages
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_E/06179/2019,AEPD (Spain) - E/06179/2019,34,34,,,Article 32 GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_EXP202104006,AEPD (Spain) - EXP202104006,34,34,,,Article 4(12) GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_EXP202213638,AEPD (Spain) - EXP202213638,34,34,,,Article 5(1)(f) GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_EXP202305979,AEPD (Spain) - EXP202305979,34,34,,,Article 5(1)(f) GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_PS/00187/2020,AEPD (Spain) - PS/00187/2020,34,34,,,Article 5(1)(f) GDPR
https://gdprhub.eu/index.php?title=AEPD_(Spain)_-_PS/00389/2019,AEPD (Spain) - PS/00389/2019,34,34,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_Medstar_SRL,ANSPDCP (Romania) - Medstar SRL,34,34,,,Article 32 GDPR
https://gdprhub.eu/index.php?title=ANSPDCP_(Romania)_-_SUDREZIDEN%C8%9AIAL_Broker_S.R.L.,ANSPDCP (Romania) - SUDREZIDENȚIAL Broker S.R.L.,34,34,,,Article 32(4) GDPR
https://gdprhub.eu/index.php?title=AP_(The_Netherlands)_-_23.09.2021,AP (The Netherlands) - 23.09.2021,34,34,,,Article 32(1) GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_101/2022,APD/GBA (Belgium) - 101/2022,34,34,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_22/2020,APD/GBA (Belgium) - 22/2020,34,34,,,Article 5(2) GDPR
https://gdprhub.eu/index.php?title=APD/GBA_(Belgium)_-_29/2023,APD/GBA (Belgium) - 29/2023,34,34,,,Article 25(1) GDPR
https://gdprhub.eu/index.php?title=APDCAT_(Catalonia)_-_PS93/2024,APDCAT (Catalonia) - PS93/2024,34,34,,,Article 5(1)(f) GDPR
https://gdprhub.eu/index.php?title=BVwG_-_W108_2263948-1/4E,BVwG - W108 2263948-1/4E,34,34,,,Article 1 GDPR
https://gdprhub.eu/index.php?title=CNIL_(France)_-_SAN-2021-020,CNIL (France) - SAN-2021-020,34,34,,,Article 28(3) GDPR
https://gdprhub.eu/index.php?title=DPC_(Ireland)_-_DPC_Case_Reference:_IN-19-9-5,DPC (Ireland) - DPC Case Reference: IN-19-9-5,34,34,,,Article 4(12) GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Denmark)_-_2019-441-1578,Datatilsynet (Denmark) - 2019-441-1578,34,34,,,Article 34 GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Denmark)_-_2019-441-1581,Datatilsynet (Denmark) - 2019-441-1581,34,34,,,Article 34 GDPR
https://gdprhub.eu/index.php?title=Datatilsynet_(Denmark)_-_2020-441-4364,Datatilsynet (Denmark) - 2020-441-4364,34,34,,,Article 5(1)(a) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10001279,Garante per la protezione dei dati personali (Italy) - 10001279,34,34,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_10057648,Garante per la protezione dei dati personali (Italy) - 10057648,34,34,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9344061,Garante per la protezione dei dati personali (Italy) - 9344061,34,34,,,Article 34 GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9570997,Garante per la protezione dei dati personali (Italy) - 9570997,34,34,,,Article 5(1) GDPR
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_9991020,Garante per la protezione dei dati personali (Italy) - 9991020,34,34,,,Article 5(1)(f) GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9269618#mw-pages
https://gdprhub.eu/index.php?title=Garante_per_la_protezione_dei_dati_personali_(Italy)_-_Provvedimento_del_9_maggio_2024,Garante per la protezione dei dati personali (Italy) - Provvedimento del 9 maggio 2024,34,34,,,Article 5 GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_36/2022,HDPA (Greece) - 36/2022,34,34,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_4/2023,HDPA (Greece) - 4/2023,34,34,,,Article 5(1)(a) GDPR&pagefrom=DSB+(Austria)+-+2020-0.550.322#mw-pages
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_55/2021,HDPA (Greece) - 55/2021,34,34,,,Article 33 GDPR
https://gdprhub.eu/index.php?title=HDPA_(Greece)_-_6/2022,HDPA (Greece) - 6/2022,34,34,,,Article 5(1)(f) GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9269618#mw-pages
https://gdprhub.eu/index.php?title=HmbBfDI_(Hamburg)_-_Bu%C3%9Fgeld_wegen_Fehlentsorgung_bei_Logistik-Unternehmen,HmbBfDI (Hamburg) - Bußgeld wegen Fehlentsorgung bei Logistik-Unternehmen,34,34,,,Article 32(1) GDPR
https://gdprhub.eu/index.php?title=KHO_-_KHO:2024:115,KHO - KHO:2024:115,34,34,,,Article 2(2)(a) GDPR
https://gdprhub.eu/index.php?title=LG_Ravensburg_-_2_O_228/22,LG Ravensburg - 2 O 228/22,34,34,,,Article 15(1) GDPR
https://gdprhub.eu/index.php?title=Rb._Midden-Nederland_-_C/16/526196/_HA_RK_/_21-01,Rb. Midden-Nederland - C/16/526196/ HA RK / 21-01,34,34,,,Article 6 GDPR&pagefrom=Garante+per+la+protezione+dei+dati+personali+(Italy)+-+9826417#mw-pages
https://gdprhub.eu/index.php?title=Rb._Noord-Holland_-_8117599_CV_EXPL_19-16066,Rb. Noord-Holland - 8117599 CV EXPL 19-16066,34,34,,,Article 5(1)(b) GDPR
https://gdprhub.eu/index.php?title=Tietosuojavaltuutetun_toimisto_(Finland)_-_2437/161/22,Tietosuojavaltuutetun toimisto (Finland) - 2437/161/22,34,34,,,Article 33 GDPR
https://gdprhub.eu/index.php?title=Tietosuojavaltuutetun_toimisto_(Finland)_-_60/171/2020,Tietosuojavaltuutetun toimisto (Finland) - 60/171/2020,34,34,,,Article 5(1)(a) GDPR&pagefrom=HDPA+(Greece)+-+50/2021#mw-pages
https://gdprhub.eu/index.php?title=UODO_(Poland)_-_DKN.5131.1.2024,UODO (Poland) - DKN.5131.1.2024,34,34,,,Article 4(12) GDPR
